Strain,Lean,Sweet,Strawberry,Earthy,Cheese,Sage,Honey,Rose,Tree,Violet,Coffee,Pear,Spicy/Herbal,Tropical,Pungent,Tea,Apricot,Mint,Pepper,Flowery,Ammonia,Blueberry,Berry,Chemical,Pine,Woody,Lime,Plum,Nutty,Fruit,Citrus,Orange,Mango,Diesel,Lemon,Pineapple,Apple,Grape,Menthol,Chestnut,Skunk,Grapefruit,Blue,Peach,Butter,Lavender,Tar,Tobacco,Vanilla,Eff_Focused,Med_Inflammation,Eff_Dizzy,Eff_Energetic,Eff_Dry_eyes,Med_Lack_of_appetite,Eff_Happy,Eff_Creative,Med_Muscle_spasms,Eff_Sleepy,Med_Stress,Eff_Tingly,Eff_Aroused,Eff_Anxious,Med_Nausea,Med_Fatigue,Med_Cramps,Eff_Uplifted,Eff_Headache,Eff_Talkative,Eff_Paranoid,Eff_Hungry,Eff_Giggly,Med_Depression,Eff_Relaxed,Med_Pain,Med_Seizures,Eff_Euphoric,Med_Spasticity,Med_Eye_pressure,Eff_Dry_mouth,Med_Headaches,Med_Insomnia,Rating_scaled,Num_reviews_scaled,THC_scaled,Strain_type
Trix,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0447761194029851,,,1.0,,,,1.0,,,1.0,,0.0151515151515152,,1.0,,,,,,0.0151515151515152,0.985074626865672,,,0.9701492537313432,0.0151515151515152,,,,,0.9791666666666674,0.0009803921568627449,0.6405228758169935,sativa
Tropic Thunder,0.53,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.9032258064516128,,1.0,0.8758620689655171,,,0.75,,,,,0.5,,0.979310344827586,,,0.0483870967741936,,0.855172413793103,0.75,,1.0,,0.958620689655172,,,1.0,0.5,,0.9264705882352952,0.0013888888888888887,,hybrid
Tropical Tang,0.5,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.516666666666667,,0.25,0.883333333333333,0.25,,1.0,0.883333333333333,,,1.0,,,,,0.0555555555555556,,,0.5,,0.25,,,0.962962962962963,,0.944444444444444,,0.95,,,1.0,0.5,,0.8875,0.001633986928104575,0.5751633986928105,hybrid
Tropicali,0.49,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.010752688172043,,0.8064516129032261,,0.9061032863849772,,,,0.554794520547945,,,,,,,0.92018779342723,0.010752688172043,0.8826291079812211,0.0537634408602151,0.6854460093896709,,0.5068493150684931,,1.0,,1.0,,0.5,1.0,0.5,,0.8306451612903225,0.0019607843137254897,,hybrid
Tropicana Cookies,0.32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.875,,,0.625,0.33333333333333304,,1.0,,,,0.6,,,0.33333333333333304,0.4,0.4,0.8,1.0,0.33333333333333304,,0.33333333333333304,,,1.0,,,,0.625,,,1.0,,,0.859375,0.00130718954248366,,sativa
True OG,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3974273832167379,,0.8531222798929692,,0.7300851543349719,,,0.586783652226443,1.0,,,0.0856055965698443,,,,0.475920375469046,0.41266320642187,,,,,0.7587652089636291,1.0,0.820884575589695,,0.6502282786742409,,,1.0,0.658275815401272,0.6739355362592171,0.8690476190476204,0.033251633986928104,0.673202614379085,hybrid
Trueberry,0.9771863677808048,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.833333333333333,,,,,1.0,,,1.0,,1.0,,,,,,,0.833333333333333,,,,0.833333333333333,,1.0,1.0,1.0,,0.8888888888888891,,,1.0,,,0.8928571428571426,0.0005718954248366012,0.542483660130719,indica
Truffle Butter,0.95,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.15151515151515196,0.823529411764706,0.15151515151515196,,0.925133689839572,,,,1.0,,1.0,,,,,,,,,,,0.297872340425532,0.32620320855615004,1.0,,0.32620320855615004,,,1.0,0.297872340425532,0.404255319148936,0.875,0.0008169934640522875,,indica
Tuna Kush,0.78,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0618087182823683,,0.3981782693558879,,1.0,0.798544355946169,,0.8169458939851689,1.0,,,,,,,,0.0247234873129473,,0.157449577098243,,,0.804605722260991,0.994918978302664,0.546406140963015,,0.984344960175776,,,1.0,0.529658060013957,0.7117934403349621,0.8939393939393949,0.005392156862745098,,indica
Turbo Mind Warp,0.62,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.666666666666667,0.8387096774193549,,,,0.666666666666667,,0.9354838709677421,,,,,,1.0,0.9032258064516128,1.0,,0.9354838709677421,,,0.5,1.0,,0.8541666666666674,0.00065359477124183,,hybrid
Tutankhamon,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.595798890272902,,0.581378056840714,1.0,0.664656311962987,,0.756143132148115,0.625184010870796,0.522191956417241,,1.0,,,,,,,,0.20794778585591506,,0.22356245869134198,,,0.973561929178016,,0.950729049831758,,0.8083456007247201,,,1.0,,0.537333760615286,0.90521978021978,0.01503267973856209,0.7385620915032679,hybrid
Tutti Frutti,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.57487922705314,,,0.47661469933184897,,0.236714975845411,,0.5012919896640831,0.461024498886414,,0.429844097995546,,0.879414298018949,0.507246376811594,0.6132644272179161,0.270531400966184,,0.8096468561584841,,,0.389755011135857,1.0,,0.8006329113924051,0.0064542483660130715,0.607843137254902,hybrid
Twista,0.5,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9518072289156628,,,,0.962962962962963,0.666666666666667,,1.0,,,1.0,,,0.037037037037037,,,,,,0.9518072289156628,0.0246913580246914,,,1.0,0.9518072289156628,,,0.9879518072289158,,0.33333333333333304,1.0,0.666666666666667,,0.8235294117647048,0.0013888888888888887,0.607843137254902,hybrid
Twisted Citrus,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.75,0.03125,0.9936708860759488,,,,0.96875,0.753164556962025,,0.25,,0.90625,,1.0,,,,,,1.0,0.987341772151899,,,0.987341772151899,,,1.0,0.03125,,0.8899999999999999,0.002042483660130718,,sativa
Tyson,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.14285714285714302,,0.28571428571428603,0.926470588235294,0.475903614457831,,0.5220588235294121,0.5481927710843371,0.610294117647059,,,0.14285714285714302,,,,,,,0.14285714285714302,0.487951807228916,,,1.0,0.5367647058823529,,0.5,,,1.0,,1.0,0.953125,0.0039215686274509795,0.5751633986928105,indica
U2 Kush,0.66,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,0.103448275862069,,0.0775862068965517,,0.919642857142857,,,0.425595238095238,0.6363636363636359,,,0.0775862068965517,0.272727272727273,,,0.6011904761904759,0.0775862068965517,,,,,0.36363636363636404,1.0,0.545454545454545,,0.645833333333333,,,1.0,,1.0,0.7697368421052624,0.003186274509803921,,indica
UK Cheese,0.44,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43689510428674,0.721885972702308,0.107127196187915,,0.5303885169702109,,0.8435427042780401,,,,1.0,,,0.307948665477826,,0.7429262361154759,,0.582543117510168,,,0.08717513959131169,,,0.956867460003006,1.0,0.955050346344596,,0.5970171165097111,,,1.0,,,0.79182156133829,0.045506535947712416,,hybrid
UW,0.8,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.8865662465416541,0.36333553937789503,0.027450980392156897,,0.247058823529412,,0.7267138026437139,,,0.62311712265601,0.664460622104566,,,,,,,,0.0823529411764706,,0.0549019607843137,,,0.28027796161482504,1.0,1.0,,0.305564094681832,,,1.0,0.21707478491065504,,0.8447580645161299,0.010375816993464052,0.4444444444444445,indica
Ultimate Trainwreck,0.06,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23943661971831,,0.29411764705882304,0.25352112676056304,0.823529411764706,,0.23943661971831,,,,1.0,,1.0,,0.4666666666666671,0.266666666666667,,,0.11764705882352902,,0.11764705882352902,,,0.33333333333333304,,0.8,,0.366197183098592,,,1.0,,,0.8529411764705874,0.003022875816993464,,sativa
Ultra Banana,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.14285714285714302,1.0,1.0,,,,,,0.857142857142857,,,1.0,,0.14285714285714302,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.00040849673202614375,,indica
Ultra Sonja,0.385,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0291970802919708,0.185185185185185,0.944038929440389,0.11070559610705599,,,0.308641975308642,,,0.0963503649635037,,1.0,,1.0,0.103649635036496,,0.0963503649635037,,,0.246913580246914,0.147201946472019,,,0.141119221411192,,,1.0,1.0,,0.875,0.0021241830065359475,0.607843137254902,hybrid
Ultra Sour,0.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.6129032258064521,,1.0,0.434944237918216,1.0,,,,1.0,,,0.310483870967742,,0.434944237918216,0.356877323420074,0.675945753033547,,,0.655241935483871,,0.528907922912206,0.6821561338289961,0.6309778729478941,,,0.6159885795860099,,,0.395161290322581,,,0.954545454545455,0.0017973856209150324,,sativa
UltraViolet OG,0.66,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0502092050209205,,0.0251046025104603,0.934620174346202,,0.7415235579040071,,0.626596213121973,1.0,,,,,,,0.7137824746807571,,,0.0125523012552301,0.5935711140466751,,0.7721046077210459,1.0,0.5373599003735989,,,,,1.0,,0.8767123287671229,0.90909090909091,0.002696078431372549,,indica
Urkle Train Haze,0.63,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.33333333333333304,,0.33333333333333304,0.647058823529412,1.0,0.538461538461538,,,0.7058823529411759,,,0.33333333333333304,0.647058823529412,,,0.6923076923076921,,,,,,0.5882352941176471,0.961538461538462,1.0,,0.8461538461538459,,,1.0,,,0.9722222222222224,0.0037581699346405225,,hybrid
VCDC,0.47,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5818661971830981,0.046801872074883004,,0.18408736349454,,0.48116169544741,,,0.4576138147566721,0.7077464788732389,,,0.023400936037441502,0.564260563380282,,,0.8681318681318679,,,0.023400936037441502,,,0.517605633802817,1.0,1.0,,0.461538461538461,,,1.0,,,0.9047619047619052,0.003431372549019608,,hybrid
VOTS AZ Super Sour OG,0.25,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.33333333333333304,,,0.444444444444445,0.314285714285714,,,,0.7777777777777779,,0.8,0.166666666666667,,,,0.314285714285714,,,0.166666666666667,,0.914285714285714,0.7777777777777779,1.0,1.0,,,,,1.0,,0.444444444444445,0.9868421052631576,0.0015522875816993465,,sativa
Vader OG,0.85,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113636363636364,,,,0.658064516129032,,,0.574193548387097,1.0,,,0.0113636363636364,,,,0.6258064516129029,,,,,,0.451977401129944,1.0,0.5028248587570621,0.497175141242938,0.429032258064516,0.548022598870057,,1.0,,,0.9021739130434776,0.001715686274509804,,indica
Valentine X,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.9259259259259259,0.9733333333333328,0.5,,,,,0.9259259259259259,,,1.0,,,1.0,,0.96,,0.9012345679012348,1.0,,0.5,,,0.96,1.0,1.0,,0.91358024691358,,,1.0,,,0.8571428571428574,0.001715686274509804,0.0196078431372549,hybrid
Valley Ghash,0.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.75,0.214285714285714,0.8899082568807339,,,,1.0,,,,,,,0.9174311926605501,,,,0.5137614678899081,,0.267857142857143,1.0,0.9464285714285708,,0.972477064220184,,,0.75,,1.0,0.8333333333333326,0.00065359477124183,,indica
Valley Girl,0.5,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126760563380282,0.5,,0.5,,1.0,,,,1.0,,,0.5,,0.7464788732394371,,0.8309859154929581,0.25,,,0.41549295774647904,,0.9154929577464792,0.8943661971830991,0.211267605633803,,0.8943661971830991,,,1.0,,,0.9285714285714276,0.002859477124183007,0.7058823529411765,hybrid
Vanilla Kush,0.7,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0897835424913669,,0.5604552947263299,0.379190363064814,0.8309422024623799,,,0.7528357273141809,1.0,,,0.055762775083923896,,,,,0.162595805609366,,,0.27328431372548995,,0.468720754445324,1.0,0.619705804717683,,0.6427553579571359,,,1.0,,0.850250761884193,0.8353131749460051,0.0386437908496732,0.607843137254902,indica
Vanilluna,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.125,,,,,0.555555555555556,,,0.555555555555556,0.5,,,,,,,,,,,,,,1.0,1.0,,0.444444444444444,,0.625,,0.625,,0.9583333333333326,0.0004901960784313724,0.7385620915032679,hybrid
Velvet Bud,0.30000000000000004,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7857142857142858,,,0.8452380952380949,0.0714285714285714,0.030303030303030293,,0.8214285714285708,,,0.984848484848485,,,0.0535714285714286,,0.787878787878788,0.0151515151515152,1.0,,0.3571428571428571,,,,1.0,,,,,,,1.0,,,0.7884615384615374,0.0010620915032679738,0.6405228758169935,sativa
Velvet Purps,0.61,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.8,,,0.33333333333333304,,,,,,,,0.33333333333333304,,,,,,,1.0,,,0.4,,,,,,1.0,0.00040849673202614375,,hybrid
Venice OG,0.09999999999999998,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.8888888888888891,1.0,,1.0,0.7222222222222221,,,1.0,,,,,0.375,,0.8888888888888891,0.75,,0.5,,,0.5625,,0.4375,,0.6111111111111109,,,0.75,0.1875,,0.8333333333333326,0.00261437908496732,0.6405228758169935,sativa
Venom OG,0.575,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.637747325060042,,0.22469614279311295,,0.571923857734187,,0.630051528377786,,,0.5720170422859859,0.9220342718607092,,,,0.704749572979227,,,,0.106000685491313,,0.0681536555142503,,,0.6325417378367951,1.0,1.0,,0.5568856932537231,,,1.0,,0.77384428894154,0.8458904109589052,0.012336601307189542,0.6405228758169935,hybrid
Venus OG,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,0.25,,,,,0.3,,,,1.0,0.85,,,0.25,,,,,,,,,1.0,0.3,,,0.3,,,1.0,0.5,,0.9375,0.0004901960784313724,0.5751633986928105,hybrid
Verde Electric,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.907051282051282,0.008,,0.012,,1.0,0.9128205128205128,,,0.932692307692308,,,0.008,,,,0.923076923076923,1.0,,,,0.8820512820512819,0.9262820512820508,0.894871794871795,0.942307692307692,,,,,0.172,1.0,,0.8170731707317076,0.002777777777777777,0.607843137254902,hybrid
Versace,0.26,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.45978755690440104,,0.14893617021276598,,1.0,,1.0,,,,0.9543859649122808,,,0.121580547112462,,,,0.547799696509863,,,0.121580547112462,,,0.9543859649122808,0.743550834597876,1.0,,0.6221547799696511,,0.56140350877193,0.6899696048632219,,0.592982456140351,0.942307692307692,0.0021241830065359475,,sativa
Very Berry Haze,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9176688251618872,,0.0426829268292683,,0.0426829268292683,,1.0,,,,,,,0.0640243902439024,0.08631578947368419,0.14684210526315802,,0.13413506012951,,,0.0426829268292683,,0.82886216466235,0.921052631578947,0.8917668825161891,1.0,,,,,1.0,0.91,,0.7745098039215674,0.004248366013071895,0.477124183006536,sativa
Violator Kush,0.8,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5378610460577671,0.0892043932493973,,0.279560675060273,,0.6587686043246279,,,0.5689764111204719,0.852285540810131,,,0.31963568175729995,0.397519299158644,,,,,,0.0583980712563622,0.479991575400168,,,1.0,1.0,,0.499648975007021,,,1.0,,0.723479920201232,0.8301393728223001,0.02369281045751634,0.6568627450980393,indica
Violet Delight,0.56,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.125,,0.375,1.0,0.6956521739130439,,0.195121951219512,,0.41463414634146295,,,,,,,1.0,0.125,0.4782608695652171,0.125,,,0.34146341463414603,0.706521739130435,0.34146341463414603,,0.6195652173913039,,,1.0,,,0.8688524590163926,0.004983660130718954,0.7058823529411765,hybrid
Viper,0.09999999999999998,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.505363528009535,,0.0949868073878628,1.0,0.0712401055408971,0.515267175572519,,,,,1.0,,,0.33509234828496004,,0.961832061068702,,0.6996424314660311,,0.6972586412395709,0.26385224274406305,0.600715137067938,,0.6049618320610689,,0.13740458015267198,,,,,1.0,,,0.83173076923077,0.004248366013071895,0.5016339869281047,sativa
Voodoo,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182590233545648,,0.06382978723404259,,0.6808510638297869,,1.0,,,0.17409766454352402,0.98780487804878,,,1.0,0.451219512195122,0.658536585365854,,0.24628450106157104,,,0.638297872340426,,,1.0,,0.8292682926829271,,0.259023354564756,,,0.9148936170212768,,,0.8022388059701502,0.005555555555555555,0.3137254901960784,sativa
Vortex,0.225,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.5172118838981921,0.9776546363930768,0.388431637172347,,1.0,0.7356068511388579,,,1.0,,,0.434108232431713,,0.3982442379630751,,0.9912561620668561,,,0.35822767967458,,,0.7357457463497041,,0.424625920115844,,0.9383613400021592,,,1.0,0.335555689634367,,0.8343373493975901,0.020588235294117647,0.542483660130719,sativa
WMD,0.89,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0357142857142857,0.9047619047619052,0.953125,,,0.90625,1.0,0.90625,,,,,,,,,,,,0.952380952380952,1.0,0.9841269841269841,,0.9375,,,1.0,,0.9047619047619052,0.9605263157894726,0.0014705882352941176,,indica
WSU,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.5,,,0.4,1.0,,,,,,,,,,,0.6,,0.6,1.0,1.0,,0.7,,,1.0,,0.6,0.859375,0.00130718954248366,0.7385620915032679,indica
WTF,0.4,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0833333333333333,,,1.0,,1.0,0.0810810810810811,,,0.111111111111111,,,,,,,0.9189189189189192,,,,,,0.111111111111111,0.972972972972973,1.0,,0.8918918918918919,,,,,0.0833333333333333,1.0,0.0005718954248366012,,hybrid
Wabanaki,0.11,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8588957055214721,,,0.5,,0.752066115702479,1.0,,,,0.743801652892562,,,1.0,,1.0,,0.98159509202454,,,,,,0.743801652892562,,0.7024793388429749,,0.656441717791411,,,0.5,,,0.9642857142857152,0.001715686274509804,,sativa
Waipi'o Hapa,0.02,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857142,,,1.0,0.5,,0.7142857142857142,0.5714285714285721,,,1.0,,,,,0.33333333333333304,,0.857142857142857,,,0.5,,,0.33333333333333304,,1.0,,,,,1.0,,,0.875,0.0008169934640522875,,sativa
Wakanda OG,0.56,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.529411764705882,,,0.7857142857142858,,,,,,0.214285714285714,,,0.470588235294118,,,,1.0,0.823529411764706,0.7857142857142858,,1.0,,,1.0,,0.5714285714285711,1.0,0.0004901960784313724,,hybrid
Walker Kush,0.56,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.7767857142857142,,0.133928571428571,,0.766705744431418,,,,1.0,0.6905041031652991,,0.732142857142857,,0.61993769470405,,0.833528722157093,0.0446428571428571,,,,,0.713395638629283,1.0,0.442367601246106,,0.3763188745603749,,,1.0,,0.34890965732087204,0.8963414634146352,0.003349673202614379,0.5751633986928105,hybrid
Wally OG,0.5549999999999999,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.33333333333333304,,,,0.5,,0.833333333333333,0.33333333333333304,,0.666666666666667,0.5,,,,,,0.25,,0.5,,,,,,1.0,1.0,,,,,1.0,1.0,0.75,0.8214285714285725,0.0005718954248366012,0.8039215686274511,hybrid
Walrus Kush,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4,,,1.0,,,,1.0,,,0.4,0.25,,,0.4,0.6,0.5,,1.0,,,,,1.0,,0.5,0.8333333333333326,0.00040849673202614375,,hybrid
Walter White,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.464898595943838,0.0385756676557864,0.491525423728813,0.9614243323442142,0.313572542901716,1.0,,,,1.0,,,0.0385756676557864,,,,0.7109723461195359,,,,,,0.828393135725429,0.832292595896521,0.5460218408736349,,0.589652096342551,,,1.0,,,0.935,0.004084967320261436,0.607843137254902,hybrid
Wappa,0.575,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.126853789464107,,0.252183604767537,,0.845057557167918,,,0.415096689814094,1.0,,,0.180647802747703,,0.512092437233029,,,,,0.185083249931762,,0.369351975835332,0.8673980516886389,1.0,0.542607787099352,,0.458557801098205,,,1.0,,0.7134384315171629,0.8363970588235301,0.011356209150326795,0.5588235294117648,hybrid
Warlock,0.575,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.415512465373961,0.471676300578035,0.0948081264108352,,0.8735891647855529,,0.668513388734995,,0.578034682080925,,1.0,,,,,,,0.493074792243767,0.06320541760722351,,0.07900677200902939,,,0.715606936416185,1.0,0.983815028901734,,0.493074792243767,,,1.0,,,0.7424242424242425,0.005392156862745098,0.5098039215686275,hybrid
Washing Machine,0.8,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7096774193548392,,,0.5483870967741941,1.0,,,,,0.583333333333333,,,,,,0.7096774193548392,,,1.0,1.0,,0.7419354838709681,,,1.0,0.666666666666667,0.666666666666667,0.84375,0.00065359477124183,0.5751633986928105,indica
Watermelon,0.8,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.256235827664399,,1.0,,1.0,0.61501976284585,,0.89802371541502,1.0,,,0.28571428571428603,,,,,,,0.204081632653061,,,0.7369826435246991,0.9920948616600792,0.8638184245660879,,0.8727272727272729,,,0.8072562358276641,0.7036048064085451,0.8291054739652871,0.8582317073170724,0.013480392156862744,0.5751633986928105,indica
Webster,0.30000000000000004,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.4166666666666671,,,,0.75,,0.666666666666667,1.0,,1.0,,0.4166666666666671,,,,,,1.0,,0.25,,0.666666666666667,,0.125,,,,0.825,0.0008169934640522875,0.607843137254902,sativa
Wedding Cake,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.37582017866213296,,0.572404963273879,0.398383544705048,0.956648201107248,,,,1.0,,,0.24308741660288305,,,,0.656731433202709,0.213690666054512,,,0.4156288713847801,,0.7933786420148989,1.0,0.6673120412103221,,0.692499601616836,,,1.0,,0.3938454372635871,0.9079903147699749,0.033823529411764704,0.5098039215686275,hybrid
Wedding Crasher,0.53,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,0.5714285714285711,,0.5,,0.75,,,,,,,0.7142857142857142,,0.7142857142857142,,,,0.5,1.0,1.0,,,,,1.0,,,0.9107142857142848,0.0011437908496732025,,hybrid
Wellness OG,0.3,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0340909090909091,,0.7954545454545451,,1.0,0.847649918962723,,,1.0,0.705024311183144,,0.7954545454545451,0.472049689440994,0.0559006211180124,,0.862236628849271,,,0.7954545454545451,,,0.602484472049689,0.8525121555915721,0.186335403726708,,,,,1.0,,,0.96774193548387,0.002287581699346405,,sativa
West OG,0.13,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.933333333333333,0.0666666666666667,,0.866666666666667,,,,,,,,,,,1.0,,,,1.0,,,0.0666666666666667,,1.0,1.0,,,0.714285714285715,0.0004901960784313724,0.5751633986928105,sativa
